Tau_CM,Tau_DH
0.36802318692207336,5.0
0.3580149710178375,0.33419013023376465
0.3480072319507599,0.33419013023376465
0.3379999101161957,0.3310321271419525
0.3279929757118225,0.3310321271419525
0.31798648834228516,0.3148851692676544
0.30798038840293884,0.3088136613368988
0.2979746460914612,0.29973113536834717
0.28796929121017456,0.29841434955596924
0.2779642641544342,0.2898962199687958
0.2679595649242401,0.2793852984905243
0.2579551935195923,0.2588499188423157
0.24795113503932953,0.2614278197288513
