Tau_CM,Tau_DH
0.31724098324775696,5.0
0.30723339319229126,0.32576218247413635
0.297226220369339,0.3231973648071289
0.2872195243835449,0.30282747745513916
0.2772132158279419,0.29799970984458923
0.2672073245048523,0.28604966402053833
0.25720179080963135,0.2770835757255554
0.24719662964344025,0.27421990036964417
0.2371918112039566,0.259602814912796
0.22718730568885803,0.24118030071258545
0.21718314290046692,0.2533288300037384
0.20717927813529968,0.23524899780750275
0.19717571139335632,0.23388075828552246
0.18717241287231445,0.2314169555902481
0.17716939747333527,0.21370139718055725
0.16716663539409637,0.2084432989358902
0.15716412663459778,0.18998102843761444
0.1471618413925171,0.18564610183238983
