Tau_CM,Tau_DH
0.48805245757102966,5.0
0.4780391454696655,5.0
0.46802639961242676,0.3929165005683899
0.45801419019699097,0.3924550414085388
0.44800251722335815,0.37953197956085205
0.4379914104938507,0.36812785267829895
0.42798081040382385,0.36368414759635925
0.4179706573486328,0.37636974453926086
0.40796104073524475,0.33981022238731384
0.3979518413543701,0.348551481962204
0.38794317841529846,0.3389630615711212
0.37793490290641785,0.33417510986328125
0.36792704463005066,0.32971903681755066
0.3579196333885193,0.3234447240829468
0.34791260957717896,0.3165169060230255
0.3379059433937073,0.30699750781059265
0.327899694442749,0.2943776249885559
0.31789377331733704,0.2947710156440735
0.3078881800174713,0.2889682650566101
0.29788297414779663,0.2844488322734833
0.28787803649902344,0.28010451793670654
0.2778734266757965,0.2651604115962982
0.26786908507347107,0.2646469473838806
0.2578650712966919,0.26584240794181824
0.24786126613616943,0.2532319724559784
0.23785777390003204,0.2449800819158554
0.22785450518131256,0.24210545420646667
0.21785148978233337,0.2330424040555954
0.2078486979007721,0.2223806530237198
0.19784609973430634,0.2157897651195526
