Tau_CM,Tau_DH
0.4803304374217987,5.0
0.4803304374217987,5.0
0.47031858563423157,0.36630508303642273
0.4502963423728943,0.3520733118057251
0.4502963423728943,0.3520733118057251
0.4402860105037689,0.3458860516548157
0.4302760064601898,0.3367648720741272
0.42026659846305847,0.34561437368392944
0.41025757789611816,0.32377129793167114
0.4002489745616913,0.3203171193599701
0.3902408182621002,0.32014235854148865
0.3802330493927002,0.3177090287208557
0.3702256381511688,0.30282098054885864
0.36021867394447327,0.30127573013305664
0.35021206736564636,0.29404404759407043
0.3402058780193329,0.2869512438774109
0.3301999270915985,0.2863434851169586
0.32019439339637756,0.27778297662734985
0.3101891577243805,0.27609625458717346
0.3001842796802521,0.2770576477050781
0.29017964005470276,0.2737991511821747
0.2801752984523773,0.2664151191711426
0.27017125487327576,0.26280391216278076
0.2501639425754547,0.26117566227912903
0.2501639425754547,0.2508721947669983
0.24016064405441284,0.24981717765331268
0.23015762865543365,0.24100929498672485
0.2201547920703888,0.24444667994976044
0.21015219390392303,0.22945645451545715
0.2001497894525528,0.23166713118553162
0.19014759361743927,0.2342321276664734
