Tau_CM,Tau_DH
0.31707561016082764,5.0
0.31707561016082764,5.0
0.307069331407547,0.30920904874801636
0.297063410282135,0.29193487763404846
0.2870578169822693,0.29421353340148926
0.2770526111125946,0.2781771421432495
0.2670477330684662,0.2769271433353424
0.2570432126522064,0.2639975845813751
0.24703894555568695,0.2587505578994751
0.23703497648239136,0.2547072768211365
0.22703126072883606,0.230451300740242
0.21702784299850464,0.23553843796253204
0.19702178239822388,0.22646570205688477
0.18701910972595215,0.20395784080028534
0.18701910972595215,0.20395784080028534
0.17701666057109833,0.19841253757476807
0.16701440513134003,0.19659589231014252
0.15701235830783844,0.1845708042383194
0.14701050519943237,0.17410825192928314
