Tau_CM,Tau_DH
0.3107243776321411,5.0
0.3007124662399292,0.4178049862384796
0.29070135951042175,0.4069106876850128
0.28069090843200684,0.40183669328689575
0.2706811726093292,0.41652557253837585
0.26067203283309937,0.3866892158985138
0.2506635785102844,0.35121485590934753
0.24065569043159485,0.33016523718833923
0.23064836859703064,0.2974151074886322
0.2206416130065918,0.29432037472724915
0.21063540875911713,0.3000214397907257
0.20062969624996185,0.3120197057723999
0.19062432646751404,0.2472332864999771
0.1806195229291916,0.24384644627571106
0.17061512172222137,0.1806265264749527
0.1606111079454422,0.1806265264749527
0.15060743689537048,0.14135515689849854
0.1406041979789734,0.12490343302488327
