Tau_CM,Tau_DH
0.4871296286582947,5.0
0.4771173894405365,5.0
0.46710559725761414,0.3575915992259979
0.45709428191185,0.3420206308364868
0.4470835030078888,0.3532313108444214
0.4370732009410858,0.33419862389564514
0.42706337571144104,0.338351845741272
0.4170539379119873,0.33318406343460083
0.40704500675201416,0.3317427635192871
0.39703652262687683,0.31682634353637695
0.38702842593193054,0.32214483618736267
0.3770207166671753,0.3117716312408447
0.36701342463493347,0.30902767181396484
0.3570065498352051,0.31243959069252014
0.34699997305870056,0.2971256673336029
0.3369937837123871,0.29477018117904663
0.32698795199394226,0.28730306029319763
0.3169824481010437,0.28054574131965637
0.3069773018360138,0.28375452756881714
0.29697245359420776,0.26305803656578064
0.2869678735733032,0.26305803656578064
0.27696362137794495,0.26626166701316833
0.2669595777988434,0.2598366439342499
0.2569558620452881,0.2569865882396698
0.24695239961147308,0.2527446746826172
0.23694917559623718,0.24654288589954376
0.2269461750984192,0.24462538957595825
0.2169433832168579,0.24854722619056702
0.20694082975387573,0.24294942617416382
0.19693848490715027,0.2474077343940735
