Tau_CM,Tau_DH
0.3115241527557373,5.0
0.30151596665382385,5.0
0.291508287191391,0.30240899324417114
0.28150108456611633,0.30704745650291443
0.2714943587779999,0.2976900637149811
0.26148805022239685,0.2775844931602478
0.25148218870162964,0.2730431854724884
0.24147668480873108,0.279757559299469
0.23147161304950714,0.2779834568500519
0.22146686911582947,0.2501599192619324
0.21146254241466522,0.23433873057365417
0.20145848393440247,0.23433873057365417
0.19145475327968597,0.24018342792987823
0.18145135045051575,0.2166585922241211
0.1714482307434082,0.20740802586078644
0.16144536435604095,0.20455758273601532
0.1514427810907364,0.17350856959819794
0.14144045114517212,0.16211964190006256
