Tau_CM,Tau_DH
0.31451496481895447,5.0
0.3045085668563843,0.30714619159698486
0.29450252652168274,0.30714619159698486
0.28449684381484985,0.29810988903045654
0.2744915783405304,0.28695422410964966
0.2644866704940796,0.26844438910484314
0.25448209047317505,0.27552416920661926
0.24447782337665558,0.24487106502056122
0.23447385430335999,0.24487106502056122
0.22447018325328827,0.24578994512557983
0.21446679532527924,0.22693027555942535
0.2044636607170105,0.22767283022403717
0.19446082413196564,0.21985068917274475
0.1844581812620163,0.21200016140937805
0.17445582151412964,0.19980289041996002
0.1644536256790161,0.19793415069580078
0.1544516682624817,0.18244153261184692
0.14444990456104279,0.1731960028409958
