Tau_CM,Tau_DH
0.48410505056381226,5.0
0.48410505056381226,5.0
0.46407362818717957,0.4306234121322632
0.46407362818717957,0.4270074963569641
0.4540589153766632,0.42932912707328796
0.4440447986125946,0.40899139642715454
0.43403127789497375,0.39752811193466187
0.41400593519210815,0.40367692708969116
0.41400593519210815,0.3906145989894867
0.4039941430091858,0.3810884356498718
0.393982857465744,0.37351104617118835
0.3839721381664276,0.3599512577056885
0.373961865901947,0.35922619700431824
0.3639521896839142,0.3542829751968384
0.3539429306983948,0.341565877199173
0.33392584323883057,0.3300728499889374
0.33392584323883057,0.32418012619018555
0.323917955160141,0.3227058947086334
0.31391051411628723,0.30196326971054077
0.3039034605026245,0.3048441708087921
0.2938968539237976,0.2916402518749237
0.28389063477516174,0.28430846333503723
0.27388471364974976,0.27306458353996277
0.2638791799545288,0.26280975341796875
0.2538740336894989,0.2590058743953705
0.24386915564537048,0.25273868441581726
0.2338646501302719,0.24651184678077698
0.22386042773723602,0.23395958542823792
0.21385648846626282,0.22786793112754822
0.2038528323173523,0.21697989106178284
0.19384948909282684,0.20481188595294952
