Tau_CM,Tau_DH
0.5337110757827759,5.0
0.5337110757827759,5.0
0.5236986875534058,0.41559523344039917
0.5136868357658386,0.38442790508270264
0.5036754608154297,0.4222024083137512
0.49366459250450134,0.3754797577857971
0.4836542308330536,0.389315664768219
0.47364431619644165,0.3538364768028259
0.4636348783969879,0.38242557644844055
0.4536258280277252,0.3689669668674469
0.4436172842979431,0.37525850534439087
0.4336090385913849,0.36114057898521423
0.423601359128952,0.3792198896408081
0.41359397768974304,0.3266458511352539
0.4035869538784027,0.33967316150665283
0.38357406854629517,0.33424505591392517
0.38357406854629517,0.32374265789985657
0.3735681474208832,0.3036082088947296
0.36356255412101746,0.3078387677669525
0.353557288646698,0.29950186610221863
0.34355229139328003,0.30299925804138184
0.3335476219654083,0.29749926924705505
0.3235432505607605,0.27561917901039124
0.3135391175746918,0.3068827688694
0.3035352826118469,0.2704252004623413
0.2935316860675812,0.27173343300819397
0.28352829813957214,0.2681613862514496
0.273525208234787,0.26998260617256165
0.26352226734161377,0.26388829946517944
0.25351959466934204,0.2586950361728668
0.24351707100868225,0.25613871216773987
0.23351478576660156,0.25121450424194336
0.223512664437294,0.23679885268211365
0.21351070702075958,0.23168125748634338
0.2035088986158371,0.2302621752023697
0.19350728392601013,0.2142985761165619
0.18350578844547272,0.223138228058815
0.17350444197654724,0.19218313694000244
0.1635032296180725,0.2113092690706253
0.1435011476278305,0.18688690662384033
0.1435011476278305,0.18688690662384033
0.13350027799606323,0.19434884190559387
0.11349883675575256,0.20868167281150818
0.11349883675575256,0.20868167281150818
0.10349821299314499,0.23927569389343262
0.09349773079156876,0.26637551188468933
0.0834973156452179,0.29058367013931274
0.07349695265293121,0.2566770911216736
0.06349663436412811,0.25795990228652954
0.05349637195467949,0.28142568469047546
0.04349619150161743,0.30433109402656555
