Tau_CM,Tau_DH
0.4857960641384125,5.0
0.47578608989715576,5.0
0.46577760577201843,0.38413649797439575
0.4557703137397766,0.38413649797439575
0.4457639157772064,0.3879950940608978
0.43575820326805115,0.3879950940608978
0.42575302720069885,0.38118937611579895
0.41574826836586,0.3526328206062317
0.405743807554245,0.3673745393753052
0.3957396149635315,0.30811992287635803
0.3857356011867523,0.30811992287635803
0.3757317364215851,0.34472930431365967
0.3657280206680298,0.3104144334793091
0.35572439432144165,0.3104144334793091
0.3457208573818207,0.30872294306755066
0.33571746945381165,0.3219752013683319
0.3257141411304474,0.2686361074447632
0.31571096181869507,0.27751895785331726
0.3057078719139099,0.28423115611076355
0.2957049012184143,0.28423115611076355
0.28570201992988586,0.27916261553764343
0.2756992280483246,0.26573681831359863
0.26569655537605286,0.26573681831359863
0.2556940019130707,0.26188337802886963
0.24569153785705566,0.243214949965477
0.2356891930103302,0.243214949965477
0.2256869524717331,0.2379186451435089
0.21568484604358673,0.2282881736755371
0.20568281412124634,0.21804913878440857
0.19568093121051788,0.21804913878440857
