Tau_CM,Tau_DH
0.48166224360466003,5.0
0.48166224360466003,5.0
0.471650093793869,0.42054465413093567
0.4616384506225586,0.4214772582054138
0.451627254486084,0.4047220051288605
0.44161662459373474,0.40349918603897095
0.4316064715385437,0.39353784918785095
0.4215967655181885,0.3881162106990814
0.41158750653266907,0.3826521039009094
0.4015786945819855,0.34307557344436646
0.3915703296661377,0.34077924489974976
0.38156232237815857,0.34472841024398804
0.37155479192733765,0.32957175374031067
0.36154764890670776,0.3276882469654083
0.34153443574905396,0.31601598858833313
0.34153443574905396,0.2897951304912567
0.33152836561203003,0.2865540385246277
0.32152268290519714,0.29054322838783264
0.3115173280239105,0.26354148983955383
0.3015122413635254,0.2802751660346985
0.2915075123310089,0.2676714062690735
0.2815030515193939,0.25571170449256897
0.2714988887310028,0.2583385407924652
0.26149502396583557,0.2510335147380829
0.25149139761924744,0.2473037838935852
0.2414880245923996,0.2502061724662781
0.23148490488529205,0.2412295937538147
0.22148197889328003,0.23455338180065155
0.2114792913198471,0.24026282131671906
0.2014768272638321,0.2249615490436554
0.1914745569229126,0.23596814274787903
