Tau_CM,Tau_DH
0.5397242307662964,5.0
0.5297082662582397,5.0
0.5297082662582397,0.42780056595802307
0.5196929574012756,0.4224366843700409
0.5096782445907593,0.4198444187641144
0.49966415762901306,0.4100859761238098
0.4896506667137146,0.4028532803058624
0.4796377718448639,0.4010343551635742
0.46962541341781616,0.40421062707901
0.4596136212348938,0.3927338719367981
0.449602335691452,0.3893210291862488
0.4395916163921356,0.379956990480423
0.4295813739299774,0.3788793087005615
0.4195716083049774,0.3759990334510803
0.39955344796180725,0.3644244074821472
0.3895450830459595,0.35391777753829956
0.3895450830459595,0.3538842499256134
0.3795371353626251,0.35088449716567993
0.3595224916934967,0.3342147469520569
0.3595224916934967,0.3342147469520569
0.34951576590538025,0.32746264338493347
0.33950939774513245,0.3197513818740845
0.3194977641105652,0.3025687038898468
0.3194977641105652,0.3025687038898468
0.30949240922927856,0.2887705862522125
0.299487441778183,0.293256938457489
0.2794783115386963,0.28423377871513367
0.2794783115386963,0.27396219968795776
0.26947423815727234,0.26933103799819946
0.2594703733921051,0.2546367049217224
0.24946682155132294,0.2523983418941498
0.2394634634256363,0.24343566596508026
0.22946037352085114,0.22711853682994843
0.21945753693580627,0.2156652808189392
0.1994524598121643,0.2097126841545105
0.1994524598121643,0.2097126841545105
0.1894502192735672,0.19631099700927734
0.1794481724500656,0.18609261512756348
0.16944628953933716,0.1770746260881424
0.15944461524486542,0.17627137899398804
0.14944306015968323,0.1691620945930481
0.13944169878959656,0.15369226038455963
0.12944045662879944,0.14515337347984314
0.11943933367729187,0.15138788521289825
0.10943837463855743,0.15634605288505554
0.09943747520446777,0.1530487835407257
0.08943676948547363,0.1526157408952713
0.07943610846996307,0.15393133461475372
0.06943555176258087,0.1725536286830902
0.059435099363327026,0.18823187053203583
0.04943472519516945,0.18345993757247925
