Tau_CM,Tau_DH
0.5344712138175964,5.0
0.5344712138175964,5.0
0.5244514346122742,0.4035831093788147
0.5144323110580444,0.4345952570438385
0.5044138431549072,0.40581944584846497
0.4943961203098297,0.41728806495666504
0.4843791127204895,0.4041125476360321
0.47436270117759705,0.3933967649936676
0.4643469750881195,0.38140395283699036
0.4543319046497345,0.36376944184303284
0.44431746006011963,0.36373037099838257
0.4343036115169525,0.352640837430954
0.42429035902023315,0.3481844663619995
0.41427773237228394,0.33567553758621216
0.4042656421661377,0.3215477764606476
0.3842431306838989,0.33935636281967163
0.3842431306838989,0.32036808133125305
0.374232679605484,0.3167355954647064
0.3642227351665497,0.3238484859466553
0.35421326756477356,0.3060726225376129
0.34420427680015564,0.32123321294784546
0.3341957628726959,0.2877170443534851
0.324187695980072,0.3037537932395935
0.31418004631996155,0.2929553985595703
0.3041728734970093,0.28706344962120056
0.29416608810424805,0.2817521393299103
0.28415966033935547,0.280088871717453
0.2741536498069763,0.27424633502960205
0.2641479969024658,0.27104437351226807
0.2541426718235016,0.2665976285934448
0.244137704372406,0.24842600524425507
0.2341330647468567,0.24153120815753937
0.22412875294685364,0.2553713321685791
0.20412099361419678,0.21165703237056732
0.20412099361419678,0.21274159848690033
0.1941175013780594,0.21185250580310822
0.18411432206630707,0.20683711767196655
0.17411139607429504,0.21285240352153778
0.16410869359970093,0.19879262149333954
0.15410619974136353,0.20290237665176392
0.1441039741039276,0.19869685173034668
0.12410009652376175,0.2221156805753708
0.12410009652376175,0.2221156805753708
0.1140984445810318,0.23422129452228546
0.10409697890281677,0.25047725439071655
0.09409574419260025,0.26370882987976074
0.08409459888935089,0.26319193840026855
0.07409366220235825,0.286616712808609
0.06409285962581635,0.2883203625679016
0.0540921725332737,0.23859505355358124
0.044091593474149704,0.16803421080112457
