Tau_CM,Tau_DH
0.5383053421974182,5.0
0.528287410736084,0.43074068427085876
0.5182701945304871,0.43074068427085876
0.5082536339759827,0.4234224259853363
0.4982376992702484,0.42115119099617004
0.4882224500179291,0.41210731863975525
0.4782077670097351,0.4159533381462097
0.46819376945495605,0.3942090570926666
0.45818030834198,0.3999619781970978
0.44816744327545166,0.3916678726673126
0.4381551742553711,0.3828725516796112
0.4281434714794159,0.38476383686065674
0.4181322455406189,0.38045734167099
0.4081215560436249,0.37766706943511963
0.39811137318611145,0.3569500148296356
0.3881016969680786,0.37123236060142517
0.378092497587204,0.35873785614967346
0.36808374524116516,0.35806354880332947
0.35807546973228455,0.3568895161151886
0.34806758165359497,0.3637128174304962
0.3380601704120636,0.3500313460826874
0.3280530869960785,0.34787651896476746
0.3180464506149292,0.34611374139785767
0.30804014205932617,0.3489289879798889
0.2980342507362366,0.34736913442611694
0.28802868723869324,0.34431570768356323
0.27802348136901855,0.33252060413360596
0.26801857352256775,0.31803369522094727
0.2580139935016632,0.31838691234588623
0.24800966680049896,0.3042329251766205
0.23800568282604218,0.296489953994751
0.22800196707248688,0.2835584580898285
0.2179984748363495,0.2796900272369385
0.20799526572227478,0.27367061376571655
0.19799228012561798,0.26695716381073
0.18798954784870148,0.2656186819076538
0.1779870092868805,0.2656186819076538
0.1679847091436386,0.2816549241542816
0.15798257291316986,0.28357982635498047
0.14798066020011902,0.285514771938324
0.1379789561033249,0.2792252004146576
0.12797735631465912,0.27682411670684814
0.11797592788934708,0.3142257332801819
0.10797473788261414,0.36873751878738403
0.09797360002994537,0.42076215147972107
0.08797263354063034,0.3616228401660919
0.07797183841466904,0.23178337514400482
0.0679711252450943,0.17428305745124817
0.057970549911260605,0.1654723882675171
0.04797004535794258,0.13991482555866241
