Tau_CM,Tau_DH
0.5375723838806152,5.0
0.5275546908378601,5.0
0.5175376534461975,0.42190587520599365
0.5075212717056274,0.42190587520599365
0.4975055754184723,0.42191076278686523
0.4874904453754425,0.4041122794151306
0.47747597098350525,0.4041122794151306
0.46746212244033813,0.4029909074306488
0.4574488401412964,0.40181416273117065
0.4474361836910248,0.39031749963760376
0.4374240040779114,0.3858194649219513
0.42741239070892334,0.37837451696395874
0.41740134358406067,0.37837451696395874
0.4073907732963562,0.3606306314468384
0.3973807394504547,0.3606306314468384
0.38737115263938904,0.35289326310157776
0.37736210227012634,0.3551618158817291
0.3673534393310547,0.349539190530777
0.35734525322914124,0.33139851689338684
0.3473374545574188,0.32582923769950867
0.3373301029205322,0.32582923769950867
0.32732316851615906,0.32410889863967896
0.31731659173965454,0.3117527663707733
0.30731040239334106,0.29723045229911804
0.29730454087257385,0.2884995639324188
0.2872990369796753,0.28429409861564636
0.2772938907146454,0.28429409861564636
0.26728904247283936,0.26483723521232605
0.2572845220565796,0.25302037596702576
0.24728025496006012,0.2519943118095398
0.23727630078792572,0.2519943118095398
0.2272726148366928,0.2247493416070938
0.217269167304039,0.2150232493877411
0.20726598799228668,0.2150232493877411
0.19726306200027466,0.20570595562458038
0.18726035952568054,0.20570595562458038
0.17725786566734314,0.19052942097187042
0.16725558042526245,0.1770831048488617
0.1572534739971161,0.1770831048488617
0.14725157618522644,0.17892009019851685
0.1372498869895935,0.16605263948440552
0.1272483468055725,0.1535792052745819
0.11724694073200226,0.1535792052745819
0.10724569112062454,0.1623113453388214
0.09724464267492294,0.1630599945783615
0.0872436910867691,0.14759504795074463
0.07724283635616302,0.15107089281082153
0.06724213063716888,0.1640879511833191
0.057241570204496384,0.17699937522411346
0.04724114015698433,0.1938757300376892
