Tau_CM,Tau_DH
0.5386256575584412,5.0
0.5286067128181458,5.0
0.5185883641242981,0.4611365795135498
0.5085707306861877,0.4611365795135498
0.4985537827014923,0.4509580731391907
0.4885375201702118,0.44745293259620667
0.4785218834877014,0.43394118547439575
0.4685068428516388,0.42955508828163147
0.4584924876689911,0.42733970284461975
0.44847869873046875,0.41313719749450684
0.43846550583839417,0.4054325520992279
0.42845290899276733,0.41376492381095886
0.4184408485889435,0.3780258297920227
0.4084293246269226,0.39311498403549194
0.3984183669090271,0.38096317648887634
0.3884079158306122,0.36347734928131104
0.37839794158935547,0.36402466893196106
0.36838850378990173,0.3486596643924713
0.3583794832229614,0.3469843566417694
0.3483709692955017,0.3351580798625946
0.33836284279823303,0.3341030180454254
0.32835519313812256,0.31867751479148865
0.3183479309082031,0.31625896692276
0.30834105610847473,0.3040890097618103
0.29833459854125977,0.2879082262516022
0.28832849860191345,0.2899729013442993
0.2783227562904358,0.27967214584350586
0.2683173716068268,0.2701433300971985
0.25831228494644165,0.25936901569366455
0.24830754101276398,0.2531893253326416
0.23830312490463257,0.2531893253326416
0.22829897701740265,0.2452104687690735
0.2182951271533966,0.22807440161705017
0.20829154551029205,0.2194279432296753
0.198288232088089,0.21019339561462402
0.18828517198562622,0.20107871294021606
0.17828233540058136,0.197498619556427
0.168279767036438,0.1914806365966797
0.15827737748622894,0.1795966923236847
0.1482751965522766,0.17472858726978302
0.1382732391357422,0.1662636250257492
0.1282714605331421,0.15438513457775116
0.11826985329389572,0.13726285099983215
0.10826841741800308,0.12538979947566986
0.09826720505952835,0.12263794243335724
0.0882660523056984,0.12594124674797058
0.07826510071754456,0.12955619394779205
0.06826433539390564,0.12806467711925507
0.05826360732316971,0.10013231635093689
0.04826303943991661,0.0914091020822525
