Tau_CM,Tau_DH
0.48820582032203674,5.0
0.48820582032203674,5.0
0.4781917333602905,0.37049201130867004
0.46817833185195923,0.3632983863353729
0.4581654965877533,0.3561243414878845
0.44815319776535034,0.35627633333206177
0.43814146518707275,0.35459086298942566
0.42813023924827576,0.3280799984931946
0.4181196093559265,0.35439029335975647
0.4081093668937683,0.32017675042152405
0.3980996906757355,0.3155943751335144
0.38809049129486084,0.3192168176174164
0.37808167934417725,0.3083452880382538
0.36807337403297424,0.30631646513938904
0.35806551575660706,0.30254730582237244
0.3480580151081085,0.29947906732559204
0.3380509316921234,0.29561522603034973
0.32804426550865173,0.2879728078842163
0.3180379569530487,0.2873246967792511
0.30803200602531433,0.28158316016197205
0.2980263829231262,0.2753860056400299
0.28802111744880676,0.2674305737018585
0.27801617980003357,0.26234254240989685
0.26801151037216187,0.261369913816452
0.2580071985721588,0.25542330741882324
0.24800311028957367,0.2488565742969513
0.22799579799175262,0.243279829621315
0.22799579799175262,0.24036507308483124
0.21799254417419434,0.2414122223854065
0.1979866921901703,0.23015223443508148
