Tau_CM,Tau_DH
0.4828013777732849,5.0
0.4828013777732849,5.0
0.4727906882762909,0.37895533442497253
0.46278050541877747,0.37193551659584045
0.45277082920074463,0.36887598037719727
0.44276154041290283,0.36251917481422424
0.43275269865989685,0.3552565574645996
0.4227443039417267,0.35998839139938354
0.41273632645606995,0.3474140763282776
0.40272873640060425,0.3371976613998413
0.3927215039730072,0.33555904030799866
0.38271474838256836,0.3237163722515106
0.3727082312107086,0.32023170590400696
0.3627021312713623,0.3116871118545532
0.35269638895988464,0.3099775016307831
0.3426908850669861,0.30266162753105164
0.33268579840660095,0.29352009296417236
0.3226809501647949,0.29052814841270447
0.3026721477508545,0.27716168761253357
0.3026721477508545,0.27716168761253357
0.2926681935787201,0.26781517267227173
0.2826644778251648,0.2689133584499359
0.2726609706878662,0.2613622546195984
0.2626577317714691,0.25501373410224915
0.25265470147132874,0.2487328201532364
0.24265190958976746,0.24666181206703186
0.2326493263244629,0.24146491289138794
0.22264693677425385,0.2346583604812622
0.21264472603797913,0.23364399373531342
0.20264267921447754,0.2315053939819336
0.19264085590839386,0.23150621354579926
