0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
0.00,-120.00,-90.00,-29.00,34.00,75.00,80.00,53.00,11.00,-25.00,-42.00,-39.00,-20.00,-1.00,7.00,4.00,-4.00,-8.00,1.00,21.00,38.00,42.00,25.00,-11.00,-53.00,-80.00,-75.00,-34.00,30.00,91.00,121.00,0.00
