Tau_CM,Tau_DH
0.4877623915672302,5.0
0.4877623915672302,5.0
0.4777502715587616,0.42614665627479553
0.46773871779441833,0.4203685522079468
0.4577276408672333,0.4180975556373596
0.4477170407772064,0.4007561504840851
0.4377068877220154,0.3945963382720947
0.42769721150398254,0.3878616988658905
0.4176879823207855,0.37216779589653015
0.4076792001724243,0.3684453070163727
0.3976708650588989,0.36381617188453674
0.3876628577709198,0.3562195301055908
0.3776553273200989,0.3441856801509857
0.367648184299469,0.3312293291091919
0.3476350009441376,0.3233393132686615
0.3476350009441376,0.3407805860042572
0.33762896060943604,0.3087683916091919
0.32762324810028076,0.30033302307128906
0.31761786341667175,0.2909015119075775
0.3076128363609314,0.2928951382637024
0.28760358691215515,0.27829936146736145
0.28760358691215515,0.27829936146736145
0.27759939432144165,0.274827778339386
0.2575918436050415,0.2656640410423279
0.2575918436050415,0.25975558161735535
0.24758844077587128,0.25714895129203796
0.23758529126644135,0.2447962611913681
0.22758236527442932,0.24621494114398956
0.2175796777009964,0.23759499192237854
0.2075771540403366,0.23889359831809998
0.19757483899593353,0.22516217827796936
