Tau_CM,Tau_DH
0.4851076006889343,5.0
0.4750990867614746,5.0
0.4650910198688507,0.39086678624153137
0.4650910198688507,0.42373624444007874
0.455083429813385,0.3864230513572693
0.44507622718811035,0.3855932354927063
0.4350694417953491,0.36704471707344055
0.415056973695755,0.3842677175998688
0.415056973695755,0.34878605604171753
0.39504602551460266,0.35024476051330566
0.39504602551460266,0.3489072024822235
0.3850410282611847,0.3345126211643219
0.3750363886356354,0.3317219316959381
0.36503201723098755,0.3246644139289856
0.355027973651886,0.31610536575317383
0.3450241982936859,0.31121522188186646
0.33502069115638733,0.29819706082344055
0.3250174820423126,0.29033365845680237
0.31501448154449463,0.30939429998397827
0.3050117492675781,0.26609882712364197
0.28500691056251526,0.2628535032272339
0.28500691056251526,0.2756326198577881
0.2750048041343689,0.25743094086647034
0.26500287652015686,0.2584083080291748
0.25500112771987915,0.24917033314704895
0.2349981814622879,0.25047722458839417
0.2349981814622879,0.23483936488628387
0.2249969244003296,0.2416047900915146
0.21499578654766083,0.2448756843805313
0.2049948275089264,0.24085968732833862
0.19499392807483673,0.23176895081996918
