Tau_CM,Tau_DH
0.4814440608024597,5.0
0.4714311957359314,5.0
0.4714311957359314,0.4341621994972229
0.46141889691352844,0.3967825472354889
0.45140713453292847,0.4060429036617279
0.4413958191871643,0.3986954391002655
0.4313850998878479,0.38509446382522583
0.4213748276233673,0.3746787905693054
0.4113650619983673,0.3540346920490265
0.4013557434082031,0.3804801106452942
0.39134690165519714,0.3275955617427826
0.3813384771347046,0.35868600010871887
0.37133046984672546,0.32975444197654724
0.36132293939590454,0.334261029958725
0.35131576657295227,0.3194119930267334
0.3413090109825134,0.31756579875946045
0.33130261301994324,0.3115497827529907
0.3112909495830536,0.31050124764442444
0.3112909495830536,0.29790523648262024
0.30128565430641174,0.29743871092796326
0.2912806272506714,0.2834279537200928
0.2812759578227997,0.27428168058395386
0.27127158641815186,0.26173892617225647
0.2612675130367279,0.2692769765853882
0.25126370787620544,0.25292399525642395
0.2312568873167038,0.24941106140613556
0.2312568873167038,0.233103945851326
0.22125385701656342,0.2500304579734802
0.21125108003616333,0.23526117205619812
0.20124849677085876,0.22391577064990997
0.1912461221218109,0.2149050086736679
