Tau_CM,Tau_DH
0.4814909100532532,5.0
0.47147396206855774,5.0
0.46145784854888916,0.3926088213920593
0.4514423608779907,0.3702615201473236
0.4414275884628296,0.3746589720249176
0.4314134418964386,0.351348340511322
0.4213999807834625,0.34807974100112915
0.4113871455192566,0.3432871401309967
0.4013749063014984,0.32343482971191406
0.3913632333278656,0.3298499286174774
0.38135215640068054,0.33298206329345703
0.37134164571762085,0.31108200550079346
0.36133167147636414,0.31578129529953003
0.3513222336769104,0.30194589495658875
0.3413132429122925,0.2995890974998474
0.33130478858947754,0.3015511631965637
0.3212968111038208,0.28875532746315
0.3112892508506775,0.28905779123306274
0.3012821674346924,0.28363943099975586
0.2912755012512207,0.27381253242492676
0.28126922249794006,0.2764686048030853
0.27126333117485046,0.27318429946899414
0.2612578272819519,0.2656923830509186
0.2512527108192444,0.26235297322273254
0.24124790728092194,0.2524782121181488
0.23124346137046814,0.2612479031085968
0.22123928368091583,0.24699299037456512
0.21123544871807098,0.24847187101840973
0.20123189687728882,0.2440316379070282
0.19122861325740814,0.2326386421918869
