Tau_CM,Tau_DH
0.5395166873931885,5.0
0.5395166873931885,5.0
0.5294991731643677,0.4522179961204529
0.5194823741912842,0.4489681124687195
0.5094661712646484,0.4459575414657593
0.4994507133960724,0.4335249960422516
0.47942158579826355,0.4345060884952545
0.47942158579826355,0.43996742367744446
0.46940791606903076,0.41645872592926025
0.4593948423862457,0.42737898230552673
0.43937042355537415,0.39867842197418213
0.43937042355537415,0.4135476052761078
0.42935898900032043,0.4146173894405365
0.4193480908870697,0.39440178871154785
0.40933772921562195,0.3908030390739441
0.3993279039859772,0.38048091530799866
0.3893184959888458,0.3722210228443146
0.3793095350265503,0.38520148396492004
0.36930108070373535,0.3694007694721222
0.3592930734157562,0.3496663570404053
0.34928545355796814,0.358715683221817
0.3392782211303711,0.34668564796447754
0.3292714059352875,0.33385688066482544
0.3192649781703949,0.3240033984184265
0.30925893783569336,0.31685671210289
0.2992531955242157,0.3215615749359131
0.2892478108406067,0.3004959225654602
0.27924278378486633,0.29008471965789795
0.26923805475234985,0.2899147868156433
0.24922949075698853,0.27700671553611755
0.24922949075698853,0.2718816101551056
0.2392256110906601,0.25995129346847534
0.22922199964523315,0.23794621229171753
0.2192186564207077,0.24031968414783478
0.20921556651592255,0.23844940960407257
0.19921272993087769,0.22088895738124847
0.18921005725860596,0.20962586998939514
0.17920763790607452,0.18744806945323944
0.1692054122686386,0.19193875789642334
0.1592034101486206,0.19798867404460907
0.14920152723789215,0.17489849030971527
0.1391998678445816,0.17139068245887756
0.129198357462883,0.15737411379814148
0.11919698119163513,0.16898122429847717
0.10919582098722458,0.18254759907722473
0.09919476509094238,0.1610601544380188
0.08919381350278854,0.15177471935749054
0.06919234246015549,0.1576453000307083
0.06919234246015549,0.1576453000307083
0.05919181555509567,0.1911982297897339
0.04919134080410004,0.1737409234046936
